customer_id,customer_name,email,region
1636,Customer_1636,contact_1636@example.com,South
1637,Customer_1637,contact_1637@example.com,North
1638,Customer_1638,contact_1638@example.com,East
1639,Customer_1639,contact_1639@example.com,South
1640,Customer_1640,contact_1640@example.com,West
1641,Customer_1641,contact_1641@example.com,South
1642,Customer_1642,contact_1642@example.com,South
1643,Customer_1643,contact_1643@example.com,West
1644,Customer_1644,contact_1644@example.com,North
1645,Customer_1645,contact_1645@example.com,West
1646,Customer_1646,contact_1646@example.com,North
1647,Customer_1647,contact_1647@example.com,North
1648,Customer_1648,contact_1648@example.com,North
1649,Customer_1649,contact_1649@example.com,West
1650,Customer_1650,contact_1650@example.com,North
1651,Customer_1651,contact_1651@example.com,East
1652,Customer_1652,contact_1652@example.com,West
1653,Customer_1653,contact_1653@example.com,East
1654,Customer_1654,contact_1654@example.com,North
1655,Customer_1655,contact_1655@example.com,South
1656,Customer_1656,contact_1656@example.com,North
1657,Customer_1657,contact_1657@example.com,East
1658,Customer_1658,contact_1658@example.com,East
1659,Customer_1659,contact_1659@example.com,West
1660,Customer_1660,contact_1660@example.com,South
1661,Customer_1661,contact_1661@example.com,West
1662,Customer_1662,contact_1662@example.com,East
1663,Customer_1663,contact_1663@example.com,North
1664,Customer_1664,contact_1664@example.com,South
1665,Customer_1665,contact_1665@example.com,North
1666,Customer_1666,contact_1666@example.com,North
1667,Customer_1667,contact_1667@example.com,South
1668,Customer_1668,contact_1668@example.com,West
1669,Customer_1669,contact_1669@example.com,North
1670,Customer_1670,contact_1670@example.com,East
1671,Customer_1671,contact_1671@example.com,North
1672,Customer_1672,contact_1672@example.com,South
1673,Customer_1673,contact_1673@example.com,South
1674,Customer_1674,contact_1674@example.com,South
1675,Customer_1675,contact_1675@example.com,West
1676,Customer_1676,contact_1676@example.com,North
1677,Customer_1677,contact_1677@example.com,West
1678,Customer_1678,contact_1678@example.com,West
1679,Customer_1679,contact_1679@example.com,South
1680,Customer_1680,contact_1680@example.com,South
1681,Customer_1681,contact_1681@example.com,West
1682,Customer_1682,contact_1682@example.com,North
1683,Customer_1683,contact_1683@example.com,East
1684,Customer_1684,contact_1684@example.com,West
1685,Customer_1685,contact_1685@example.com,North
1686,Customer_1686,contact_1686@example.com,South
1687,Customer_1687,contact_1687@example.com,South
1688,Customer_1688,contact_1688@example.com,North
1689,Customer_1689,contact_1689@example.com,East
1690,Customer_1690,contact_1690@example.com,South
1691,Customer_1691,contact_1691@example.com,South
1692,Customer_1692,contact_1692@example.com,South
1693,Customer_1693,contact_1693@example.com,North
1694,Customer_1694,contact_1694@example.com,West
1695,Customer_1695,contact_1695@example.com,South
1696,Customer_1696,contact_1696@example.com,West
1697,Customer_1697,contact_1697@example.com,East
1698,Customer_1698,contact_1698@example.com,South
1699,Customer_1699,contact_1699@example.com,South
1700,Customer_1700,contact_1700@example.com,East
1701,Customer_1701,contact_1701@example.com,South
1702,Customer_1702,contact_1702@example.com,West
1703,Customer_1703,contact_1703@example.com,North
1704,Customer_1704,contact_1704@example.com,West
1705,Customer_1705,contact_1705@example.com,North
1706,Customer_1706,contact_1706@example.com,North
1707,Customer_1707,contact_1707@example.com,West
1708,Customer_1708,contact_1708@example.com,West
1709,Customer_1709,contact_1709@example.com,West
1710,Customer_1710,contact_1710@example.com,West
1711,Customer_1711,contact_1711@example.com,East
1712,Customer_1712,contact_1712@example.com,South
1713,Customer_1713,contact_1713@example.com,North
1714,Customer_1714,contact_1714@example.com,West
1715,Customer_1715,contact_1715@example.com,West
1716,Customer_1716,contact_1716@example.com,West
1717,Customer_1717,contact_1717@example.com,East
1718,Customer_1718,contact_1718@example.com,West
1719,Customer_1719,contact_1719@example.com,West
1720,Customer_1720,contact_1720@example.com,West
1721,Customer_1721,contact_1721@example.com,South
1722,Customer_1722,contact_1722@example.com,East
1723,Customer_1723,contact_1723@example.com,West
1724,Customer_1724,contact_1724@example.com,North
1725,Customer_1725,contact_1725@example.com,North
1726,Customer_1726,contact_1726@example.com,North
1727,Customer_1727,contact_1727@example.com,East
1728,Customer_1728,contact_1728@example.com,East
1729,Customer_1729,contact_1729@example.com,North
1730,Customer_1730,contact_1730@example.com,West
1731,Customer_1731,contact_1731@example.com,East
1732,Customer_1732,contact_1732@example.com,North
1733,Customer_1733,contact_1733@example.com,North
1734,Customer_1734,contact_1734@example.com,West
1735,Customer_1735,contact_1735@example.com,South
1736,Customer_1736,contact_1736@example.com,East
1737,Customer_1737,contact_1737@example.com,West
1738,Customer_1738,contact_1738@example.com,North
1739,Customer_1739,contact_1739@example.com,North
1740,Customer_1740,contact_1740@example.com,West
1741,Customer_1741,contact_1741@example.com,East
1742,Customer_1742,contact_1742@example.com,South
1743,Customer_1743,contact_1743@example.com,South
1744,Customer_1744,contact_1744@example.com,North
1745,Customer_1745,contact_1745@example.com,East
1746,Customer_1746,contact_1746@example.com,South
1747,Customer_1747,contact_1747@example.com,East
1748,Customer_1748,contact_1748@example.com,East
1749,Customer_1749,contact_1749@example.com,North
1750,Customer_1750,contact_1750@example.com,South
1751,Customer_1751,contact_1751@example.com,West
1752,Customer_1752,contact_1752@example.com,North
1753,Customer_1753,contact_1753@example.com,South
1754,Customer_1754,contact_1754@example.com,South
1755,Customer_1755,contact_1755@example.com,South
1756,Customer_1756,contact_1756@example.com,South
1757,Customer_1757,contact_1757@example.com,South
1758,Customer_1758,contact_1758@example.com,East
1759,Customer_1759,contact_1759@example.com,North
1760,Customer_1760,contact_1760@example.com,East
1761,Customer_1761,contact_1761@example.com,West
1762,Customer_1762,contact_1762@example.com,South
1763,Customer_1763,contact_1763@example.com,North
1764,Customer_1764,contact_1764@example.com,South
1765,Customer_1765,contact_1765@example.com,North
1766,Customer_1766,contact_1766@example.com,East
1767,Customer_1767,contact_1767@example.com,North
1768,Customer_1768,contact_1768@example.com,West
1769,Customer_1769,contact_1769@example.com,West
1770,Customer_1770,contact_1770@example.com,North
1771,Customer_1771,contact_1771@example.com,North
1772,Customer_1772,contact_1772@example.com,North
1773,Customer_1773,contact_1773@example.com,North
1774,Customer_1774,contact_1774@example.com,West
1775,Customer_1775,contact_1775@example.com,South
1776,Customer_1776,contact_1776@example.com,North
1777,Customer_1777,contact_1777@example.com,North
1778,Customer_1778,contact_1778@example.com,West
1779,Customer_1779,contact_1779@example.com,West
1780,Customer_1780,contact_1780@example.com,East
1781,Customer_1781,contact_1781@example.com,North
1782,Customer_1782,contact_1782@example.com,East
1783,Customer_1783,contact_1783@example.com,West
1784,Customer_1784,contact_1784@example.com,West
1785,Customer_1785,contact_1785@example.com,South
1786,Customer_1786,contact_1786@example.com,North
1787,Customer_1787,contact_1787@example.com,East
1788,Customer_1788,contact_1788@example.com,West
1789,Customer_1789,contact_1789@example.com,West
1790,Customer_1790,contact_1790@example.com,East
1791,Customer_1791,contact_1791@example.com,South
1792,Customer_1792,contact_1792@example.com,West
1793,Customer_1793,contact_1793@example.com,North
1794,Customer_1794,contact_1794@example.com,West
1795,Customer_1795,contact_1795@example.com,North
1796,Customer_1796,contact_1796@example.com,East
1797,Customer_1797,contact_1797@example.com,North
1798,Customer_1798,contact_1798@example.com,East
1799,Customer_1799,contact_1799@example.com,North
1800,Customer_1800,contact_1800@example.com,East
1801,Customer_1801,contact_1801@example.com,North
1802,Customer_1802,contact_1802@example.com,South
1803,Customer_1803,contact_1803@example.com,North
1804,Customer_1804,contact_1804@example.com,North
1805,Customer_1805,contact_1805@example.com,South
1806,Customer_1806,contact_1806@example.com,West
1807,Customer_1807,contact_1807@example.com,West
1808,Customer_1808,contact_1808@example.com,North
1809,Customer_1809,contact_1809@example.com,South
1810,Customer_1810,contact_1810@example.com,North
1811,Customer_1811,contact_1811@example.com,East
1812,Customer_1812,contact_1812@example.com,East
1813,Customer_1813,contact_1813@example.com,North
1814,Customer_1814,contact_1814@example.com,West
1815,Customer_1815,contact_1815@example.com,West
1816,Customer_1816,contact_1816@example.com,North
1817,Customer_1817,contact_1817@example.com,North
1818,Customer_1818,contact_1818@example.com,East
1819,Customer_1819,contact_1819@example.com,West
1820,Customer_1820,contact_1820@example.com,North
1821,Customer_1821,contact_1821@example.com,East
1822,Customer_1822,contact_1822@example.com,West
1823,Customer_1823,contact_1823@example.com,South
1824,Customer_1824,contact_1824@example.com,East
1825,Customer_1825,contact_1825@example.com,West
1826,Customer_1826,contact_1826@example.com,West
1827,Customer_1827,contact_1827@example.com,East
1828,Customer_1828,contact_1828@example.com,South
1829,Customer_1829,contact_1829@example.com,East
1830,Customer_1830,contact_1830@example.com,West
1831,Customer_1831,contact_1831@example.com,North
1832,Customer_1832,contact_1832@example.com,North
1833,Customer_1833,contact_1833@example.com,East
1834,Customer_1834,contact_1834@example.com,West
1835,Customer_1835,contact_1835@example.com,North
1836,Customer_1836,contact_1836@example.com,West
1837,Customer_1837,contact_1837@example.com,East
1838,Customer_1838,contact_1838@example.com,North
1839,Customer_1839,contact_1839@example.com,West
1840,Customer_1840,contact_1840@example.com,North
1841,Customer_1841,contact_1841@example.com,East
1842,Customer_1842,contact_1842@example.com,West
1843,Customer_1843,contact_1843@example.com,North
1844,Customer_1844,contact_1844@example.com,East
1845,Customer_1845,contact_1845@example.com,North
1846,Customer_1846,contact_1846@example.com,North
1847,Customer_1847,contact_1847@example.com,South
1848,Customer_1848,contact_1848@example.com,South
1849,Customer_1849,contact_1849@example.com,East
1850,Customer_1850,contact_1850@example.com,South
1851,Customer_1851,contact_1851@example.com,East
1852,Customer_1852,contact_1852@example.com,South
1853,Customer_1853,contact_1853@example.com,North
1854,Customer_1854,contact_1854@example.com,East
1855,Customer_1855,contact_1855@example.com,East
1856,Customer_1856,contact_1856@example.com,North
1857,Customer_1857,contact_1857@example.com,East
1858,Customer_1858,contact_1858@example.com,East
1859,Customer_1859,contact_1859@example.com,South
1860,Customer_1860,contact_1860@example.com,East
1861,Customer_1861,contact_1861@example.com,West
1862,Customer_1862,contact_1862@example.com,North
1863,Customer_1863,contact_1863@example.com,South
1864,Customer_1864,contact_1864@example.com,South
1865,Customer_1865,contact_1865@example.com,West
1866,Customer_1866,contact_1866@example.com,North
1867,Customer_1867,contact_1867@example.com,North
1868,Customer_1868,contact_1868@example.com,South
1869,Customer_1869,contact_1869@example.com,East
1870,Customer_1870,contact_1870@example.com,South
1871,Customer_1871,contact_1871@example.com,North
1872,Customer_1872,contact_1872@example.com,West
1873,Customer_1873,contact_1873@example.com,South
1874,Customer_1874,contact_1874@example.com,North
1875,Customer_1875,contact_1875@example.com,South
1876,Customer_1876,contact_1876@example.com,East
1877,Customer_1877,contact_1877@example.com,South
1878,Customer_1878,contact_1878@example.com,South
1879,Customer_1879,contact_1879@example.com,North
1880,Customer_1880,contact_1880@example.com,North
1881,Customer_1881,contact_1881@example.com,North
1882,Customer_1882,contact_1882@example.com,South
1883,Customer_1883,contact_1883@example.com,East
1884,Customer_1884,contact_1884@example.com,West
1885,Customer_1885,contact_1885@example.com,West
1886,Customer_1886,contact_1886@example.com,North
1887,Customer_1887,contact_1887@example.com,North
1888,Customer_1888,contact_1888@example.com,South
1889,Customer_1889,contact_1889@example.com,West
1890,Customer_1890,contact_1890@example.com,North
1891,Customer_1891,contact_1891@example.com,East
1892,Customer_1892,contact_1892@example.com,East
1893,Customer_1893,contact_1893@example.com,North
1894,Customer_1894,contact_1894@example.com,North
1895,Customer_1895,contact_1895@example.com,West
1896,Customer_1896,contact_1896@example.com,West
1897,Customer_1897,contact_1897@example.com,South
1898,Customer_1898,contact_1898@example.com,West
1899,Customer_1899,contact_1899@example.com,East
1900,Customer_1900,contact_1900@example.com,East
1901,Customer_1901,contact_1901@example.com,North
1902,Customer_1902,contact_1902@example.com,West
1903,Customer_1903,contact_1903@example.com,South
1904,Customer_1904,contact_1904@example.com,East
1905,Customer_1905,contact_1905@example.com,East
1906,Customer_1906,contact_1906@example.com,South
1907,Customer_1907,contact_1907@example.com,South
1908,Customer_1908,contact_1908@example.com,East
1909,Customer_1909,contact_1909@example.com,East
1910,Customer_1910,contact_1910@example.com,South
1911,Customer_1911,contact_1911@example.com,East
1912,Customer_1912,contact_1912@example.com,North
1913,Customer_1913,contact_1913@example.com,North
1914,Customer_1914,contact_1914@example.com,South
1915,Customer_1915,contact_1915@example.com,West
1916,Customer_1916,contact_1916@example.com,South
1917,Customer_1917,contact_1917@example.com,South
1918,Customer_1918,contact_1918@example.com,West
1919,Customer_1919,contact_1919@example.com,West
1920,Customer_1920,contact_1920@example.com,West
1921,Customer_1921,contact_1921@example.com,North
1922,Customer_1922,contact_1922@example.com,East
1923,Customer_1923,contact_1923@example.com,North
1924,Customer_1924,contact_1924@example.com,East
1925,Customer_1925,contact_1925@example.com,North
1926,Customer_1926,contact_1926@example.com,East
1927,Customer_1927,contact_1927@example.com,North
1928,Customer_1928,contact_1928@example.com,West
1929,Customer_1929,contact_1929@example.com,South
1930,Customer_1930,contact_1930@example.com,North
1931,Customer_1931,contact_1931@example.com,East
1932,Customer_1932,contact_1932@example.com,West
1933,Customer_1933,contact_1933@example.com,North
1934,Customer_1934,contact_1934@example.com,North
1935,Customer_1935,contact_1935@example.com,West
1936,Customer_1936,contact_1936@example.com,North
1937,Customer_1937,contact_1937@example.com,South
1938,Customer_1938,contact_1938@example.com,North
1939,Customer_1939,contact_1939@example.com,South
1940,Customer_1940,contact_1940@example.com,South
1941,Customer_1941,contact_1941@example.com,West
1942,Customer_1942,contact_1942@example.com,North
1943,Customer_1943,contact_1943@example.com,West
1944,Customer_1944,contact_1944@example.com,North
1945,Customer_1945,contact_1945@example.com,North
1946,Customer_1946,contact_1946@example.com,East
1947,Customer_1947,contact_1947@example.com,North
1948,Customer_1948,contact_1948@example.com,West
1949,Customer_1949,contact_1949@example.com,South
1950,Customer_1950,contact_1950@example.com,North
1951,Customer_1951,contact_1951@example.com,East
1952,Customer_1952,contact_1952@example.com,West
1953,Customer_1953,contact_1953@example.com,North
1954,Customer_1954,contact_1954@example.com,West
1955,Customer_1955,contact_1955@example.com,East
1956,Customer_1956,contact_1956@example.com,East
1957,Customer_1957,contact_1957@example.com,West
1958,Customer_1958,contact_1958@example.com,North
1959,Customer_1959,contact_1959@example.com,South
1960,Customer_1960,contact_1960@example.com,East
1961,Customer_1961,contact_1961@example.com,North
1962,Customer_1962,contact_1962@example.com,North
1963,Customer_1963,contact_1963@example.com,South
1964,Customer_1964,contact_1964@example.com,East
1965,Customer_1965,contact_1965@example.com,East
1966,Customer_1966,contact_1966@example.com,North
1967,Customer_1967,contact_1967@example.com,North
1968,Customer_1968,contact_1968@example.com,South
1969,Customer_1969,contact_1969@example.com,South
1970,Customer_1970,contact_1970@example.com,East
1971,Customer_1971,contact_1971@example.com,West
1972,Customer_1972,contact_1972@example.com,East
1973,Customer_1973,contact_1973@example.com,North
1974,Customer_1974,contact_1974@example.com,East
1975,Customer_1975,contact_1975@example.com,West
1976,Customer_1976,contact_1976@example.com,South
1977,Customer_1977,contact_1977@example.com,West
1978,Customer_1978,contact_1978@example.com,West
1979,Customer_1979,contact_1979@example.com,West
1980,Customer_1980,contact_1980@example.com,South
1981,Customer_1981,contact_1981@example.com,West
1982,Customer_1982,contact_1982@example.com,West
1983,Customer_1983,contact_1983@example.com,West
1984,Customer_1984,contact_1984@example.com,North
1985,Customer_1985,contact_1985@example.com,West
1986,Customer_1986,contact_1986@example.com,South
1987,Customer_1987,contact_1987@example.com,West
1988,Customer_1988,contact_1988@example.com,West
1989,Customer_1989,contact_1989@example.com,South
1990,Customer_1990,contact_1990@example.com,West
1991,Customer_1991,contact_1991@example.com,South
1992,Customer_1992,contact_1992@example.com,West
1993,Customer_1993,contact_1993@example.com,South
1994,Customer_1994,contact_1994@example.com,West
1995,Customer_1995,contact_1995@example.com,West
1996,Customer_1996,contact_1996@example.com,North
1997,Customer_1997,contact_1997@example.com,North
1998,Customer_1998,contact_1998@example.com,West
1999,Customer_1999,contact_1999@example.com,West
2000,Customer_2000,contact_2000@example.com,East
